playerId,awardCount,homeRuns,totalGames,oba,era,slg,obp,allStar,yearsPlayed,finalGame,completeGames,zr,class
shockur01,4,1,412,0.26615384615384613,2.803076923076923,0.2494,0.33438924,0,12.1068,1928-05-30,200,0,FALSE
timlimi01,1,0,1059,0.2561428571428571,3.7223809523809526,0.0000,0.00000000,0,17.4877,2008-09-28,0,0,FALSE
reesepe01,5,126,2166,999,999,0.3770,0.36409116,8,18.4384,1958-09-26,0,0,TRUE
ritchcl01,0,18,1672,999,999,0.3419,0.34807645,0,12.1781,1909-06-24,0,0,FALSE
smallro01,0,61,872,999,999,0.3604,0.29942594,0,10.0082,1958-04-21,0,0,FALSE
vaughmo01,3,328,1512,999,999,0.5231,0.38268335,2,11.8548,2003-05-02,0,0,FALSE
remseja01,0,9,580,999,999,0.3175,0.26567636,0,12.4630,1884-10-15,0,0,FALSE
quinnja01,0,8,771,1.165,3.3770833333333328,0.2402,0.23594641,0,24.2438,1933-07-07,243,0,FALSE
simmoal01,23,307,2215,999,999,0.5349,0.37983853,3,20.2247,1944-07-01,0,0,TRUE
thompro01,3,119,1304,999,999,0.4033,0.32943928,0,10.4658,1996-09-22,0,0,FALSE
rhodear01,0,0,903,0.23563636363636364,4.024545454545455,0.1667,0.16685002,0,20.1151,2011-09-27,5,0,FALSE
tovarce01,0,46,1488,0,0,0.3676,0.33535390,0,11.4740,1976-09-29,0,0,FALSE
yorkru01,5,277,1603,999,999,0.4833,0.36221049,5,14.0904,1948-09-20,0,0,FALSE
reichri01,0,116,997,999,999,0.4140,0.32595613,0,9.6082,1974-04-09,0,0,FALSE
smithoz01,23,28,2573,999,999,0.3282,0.33746691,14,18.4932,1996-09-29,0,0,TRUE
stanked01,2,29,1259,999,999,0.3478,0.40979004,1,10.2685,1953-07-25,0,0,FALSE
tiantlu01,1,5,573,0.23805263157894735,3.527368421052632,0.2242,0.18525542,3,18.1397,1982-09-04,187,0,FALSE
varitja01,3,193,1546,999,999,0.4354,0.34072537,2,14.0110,2011-09-25,0,0,FALSE
richaha01,0,73,1358,999,3.375,0.4366,0.34554585,0,13.3726,1892-09-10,0,0,FALSE
singebi01,0,0,324,0.25353333333333333,3.15,0.1356,0.14814635,2,12.8164,1977-07-16,94,0,FALSE
wakefti01,1,1,630,0.2543157894736843,4.401052631578946,0.1622,0.14782077,0,19.1644,2011-09-25,33,0,FALSE
wellsda01,3,0,660,0.27445833333333336,4.1454166666666685,0.1404,0.14835034,3,20.2603,2007-09-28,54,0,FALSE
stanlmi01,4,117,1516,999,999,0.3765,0.29843600,0,14.0493,1978-09-28,0,0,FALSE
willite01,39,521,2292,0.33,4.5,0.6338,0.48002678,18,21.4575,1960-09-28,0,0,TRUE
roberro01,8,5,688,0.25666666666666665,3.555714285714285,0.2262,0.23741491,5,18.2219,1966-09-03,305,0,TRUE
rootch01,3,11,632,0.2652941176470588,3.785294117647059,0.2661,0.21723802,0,18.3890,1941-09-02,177,0,FALSE
saxst01,3,54,1769,999,999,0.3578,0.33465664,5,12.7288,1994-05-08,0,0,FALSE
wilsoha01,8,244,1348,999,999,0.5447,0.39512297,0,10.9123,1934-08-25,0,0,TRUE
sanguma01,1,65,1448,999,999,0.3979,0.32623304,1,13.2137,1980-10-05,0,2.5,FALSE
thomsbo01,0,264,1779,999,999,0.4619,0.33105498,3,13.8630,1960-07-17,0,0,FALSE
wittmi01,0,0,341,0.2611538461538461,4.30076923076923,0.0000,0.00000000,0,12.1918,1993-06-17,72,0,FALSE
stephri01,0,63,1310,999,999,0.4732,0.40650413,0,13.4575,1934-09-24,0,0,FALSE
violafr01,6,0,421,0.2715625,4.1925,0.1568,0.15425532,3,13.9863,1996-05-28,74,0,FALSE
williwo02,0,4,443,0.2541875,4.063124999999999,0.2667,0.22202797,1,14.3671,2007-09-22,10,0,FALSE
ripkeca01,29,431,3001,999,999,0.4474,0.34016933,18,20.1699,2001-10-06,0,0,TRUE
rudijo01,6,179,1547,999,999,0.4266,0.31142905,3,15.4904,1982-10-03,0,0,FALSE
smithhi99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
rosepe01,16,160,3562,999,999,0.4093,0.37513445,16,23.3753,1986-08-17,0,0,FALSE
willijo99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
winnra01,0,110,1717,999,999,0.4161,0.34281530,1,12.4055,2010-10-03,0,0,FALSE
wiseri01,0,15,511,0.2708333333333333,4.053333333333334,0.3084,0.22824532,1,17.9890,1982-04-10,138,0,FALSE
rodriiv01,29,311,2543,999,999,0.4640,0.33352861,14,20.2877,2011-09-28,0,0,TRUE
sundbji01,8,95,1962,999,999,0.3476,0.32654846,2,15.4849,1989-09-24,0,0,FALSE
robinja02,10,137,1382,999,999,0.4737,0.40741388,6,9.4685,1956-09-30,0,0,TRUE
russebi01,1,46,2181,999,999,0.3377,0.30996444,3,17.4959,1986-10-01,0,0,FALSE
welchmi01,0,12,624,999,3.733076923076923,0.2967,0.25354909,0,12.0521,1892-05-17,525,0,TRUE
wrighha01,0,4,216,999,3.6624999999999996,0.3358,0.30705863,0,6.4082,1877-09-29,0,0,TRUE
smithsh01,0,6,381,0.3266666666666667,7.022,0.3202,0.26783342,0,16.1973,1927-07-18,142,0,FALSE
troutdi01,3,20,535,0.29062499999999997,8.4,0.3195,0.25954946,0,18.3945,1957-09-11,158,0,FALSE
wadderu01,2,4,410,999,2.9014285714285712,0.2186,0.19748654,0,12.9014,1910-08-01,261,0,TRUE
rolfere01,7,69,1175,999,999,0.4127,0.35987321,2,11.2548,1942-09-27,0,0,FALSE
vuckope01,1,0,286,0.2768181818181818,4.643636363636363,0.1923,0.16901299,0,11.1726,1986-10-02,38,0,FALSE
